name	version	source	checksum	license
minimal-lexical	0.2.1	registry+https://github.com/rust-lang/crates.io-index	68354c5c6bd36d73ff3feceb05efa59b6acb7626617f4962be322a825e61f79a	MIT/Apache-2.0
miniz_oxide	0.8.9	registry+https://github.com/rust-lang/crates.io-index	1fa76a2c86f704bdb222d66965fb3d63269ce38518b83cb0575fca855ebb6316	MIT OR Zlib OR Apache-2.0
mio	1.2.2	registry+https://github.com/rust-lang/crates.io-index	30d65c71f1ce40ab09135ce117d742b9f8a19ff91a41a8b57ed50bc2de59c427	MIT
mockall	0.14.0	registry+https://github.com/rust-lang/crates.io-index	f58d964098a5f9c6b63d0798e5372fd04708193510a7af313c22e9f29b7b620b	MIT OR Apache-2.0
mockall_derive	0.14.0	registry+https://github.com/rust-lang/crates.io-index	ca41ce716dda6a9be188b385aa78ee5260fc25cd3802cb2a8afdc6afbe6b6dbf	MIT OR Apache-2.0
modular-bitfield	0.13.1	registry+https://github.com/rust-lang/crates.io-index	2956e537fc68236d2aa048f55704f231cc93f1c4de42fe1ecb5bd7938061fc4a	MIT OR Apache-2.0
modular-bitfield-impl	0.13.1	registry+https://github.com/rust-lang/crates.io-index	59b43b4fd69e3437618106f7754f34021b831a514f9e1a98ae863cabcd8d8dad	MIT OR Apache-2.0
nix	0.31.3	registry+https://github.com/rust-lang/crates.io-index	cf20d2fde8ff38632c426f1165ed7436270b44f199fc55284c38276f9db47c3d	MIT
nom	7.1.3	registry+https://github.com/rust-lang/crates.io-index	d273983c5a657a70a3e8f2a01329822f3b8c8172b73826411a55751e404a0a4a	MIT
num	0.2.1	registry+https://github.com/rust-lang/crates.io-index	b8536030f9fea7127f841b45bb6243b27255787fb4eb83958aa1ef9d2fdc0c36	MIT/Apache-2.0
num-bigint	0.2.6	registry+https://github.com/rust-lang/crates.io-index	090c7f9998ee0ff65aa5b723e4009f7b217707f1fb5ea551329cc4d6231fb304	MIT/Apache-2.0
num-bigint	0.4.8	registry+https://github.com/rust-lang/crates.io-index	c89e69e7e0f03bea5ef08013795c25018e101932225a656383bd384495ecc367	MIT OR Apache-2.0
num-complex	0.2.4	registry+https://github.com/rust-lang/crates.io-index	b6b19411a9719e753aff12e5187b74d60d3dc449ec3f4dc21e3989c3f554bc95	MIT/Apache-2.0
num-conv	0.2.2	registry+https://github.com/rust-lang/crates.io-index	521739c6d2bac4aa25192232afe6841231376b2b26d4d9fae5ecf8ca5772e441	MIT OR Apache-2.0
num-derive	0.4.2	registry+https://github.com/rust-lang/crates.io-index	ed3955f1a9c7c0c15e092f9c887db08b1fc683305fdf6eb6684f22555355e202	MIT OR Apache-2.0
num-integer	0.1.47	registry+https://github.com/rust-lang/crates.io-index	7ce2d95d4b3734dc35aa2f45e1aa22cd416814592a4f9d9205e11affd5b8e10b	MIT OR Apache-2.0
num-iter	0.1.46	registry+https://github.com/rust-lang/crates.io-index	c92800bd69a1eac91786bcfe9da64a897eb72911b8dc3095decbd07429e8048b	MIT OR Apache-2.0
num-rational	0.2.4	registry+https://github.com/rust-lang/crates.io-index	5c000134b5dbf44adc5cb772486d335293351644b801551abe8f75c84cfa4aef	MIT/Apache-2.0
num-rational	0.4.2	registry+https://github.com/rust-lang/crates.io-index	f83d14da390562dca69fc84082e73e548e1ad308d24accdedd2720017cb37824	MIT OR Apache-2.0
num-traits	0.2.19	registry+https://github.com/rust-lang/crates.io-index	071dfc062690e90b734c0b2273ce72ad0ffa95f0c74596bc250dcfd960262841	MIT OR Apache-2.0
num_cpus	1.17.0	registry+https://github.com/rust-lang/crates.io-index	91df4bbde75afed763b708b7eee1e8e7651e02d97f6d5dd763e89367e957b23b	MIT OR Apache-2.0
num_enum	0.7.6	registry+https://github.com/rust-lang/crates.io-index	5d0bca838442ec211fa11de3a8b0e0e8f3a4522575b5c4c06ed722e005036f26	BSD-3-Clause OR MIT OR Apache-2.0
num_enum_derive	0.7.6	registry+https://github.com/rust-lang/crates.io-index	680998035259dcfcafe653688bf2aa6d3e2dc05e98be6ab46afb089dc84f1df8	BSD-3-Clause OR MIT OR Apache-2.0
object	0.39.1	registry+https://github.com/rust-lang/crates.io-index	2e5a6c098c7a3b6547378093f5cc30bc54fd361ce711e05293a5cc589562739b	Apache-2.0 OR MIT
oid-registry	0.8.1	registry+https://github.com/rust-lang/crates.io-index	12f40cff3dde1b6087cc5d5f5d4d65712f34016a03ed60e9c08dcc392736b5b7	MIT OR Apache-2.0
once_cell	1.21.4	registry+https://github.com/rust-lang/crates.io-index	9f7c3e4beb33f85d45ae3e3a1792185706c8e16d043238c593331cc7cd313b50	MIT OR Apache-2.0
once_cell_polyfill	1.70.2	registry+https://github.com/rust-lang/crates.io-index	384b8ab6d37215f3c5301a95a4accb5d64aa607f1fcb26a11b5303878451b4fe	MIT OR Apache-2.0
opaque-debug	0.3.1	registry+https://github.com/rust-lang/crates.io-index	c08d65885ee38876c4f86fa503fb49d7b507c2b62552df7c70b2fce627e06381	MIT OR Apache-2.0
openssl	0.10.81	registry+https://github.com/rust-lang/crates.io-index	77823a27f0babb03091cb9ed9ef80af3b39dbc82f97e8fa530374b7dafd87a45	Apache-2.0
openssl-macros	0.1.1	registry+https://github.com/rust-lang/crates.io-index	a948666b637a0f465e8564c73e89d4dde00d72d4d473cc972f390fc3dcee7d9c	MIT/Apache-2.0
openssl-probe	0.2.1	registry+https://github.com/rust-lang/crates.io-index	7c87def4c32ab89d880effc9e097653c8da5d6ef28e6b539d313baaacfbafcbe	MIT OR Apache-2.0
openssl-src	300.6.1+3.6.3	registry+https://github.com/rust-lang/crates.io-index	46eb8fb9fb3b61ce1c0f8a026c4c1a0714d3a9e138e7fbde78753ce2babc3846	MIT/Apache-2.0
openssl-sys	0.9.117	registry+https://github.com/rust-lang/crates.io-index	b47e7e6bb2c38cd930d25a23b40fa52e068c10e85f3e03a7f5ba5aaca5713695	MIT
opentelemetry	0.17.0	registry+https://github.com/rust-lang/crates.io-index	6105e89802af13fdf48c49d7646d3b533a70e536d818aae7e78ba0433d01acb8	Apache-2.0
pairing	0.23.0	registry+https://github.com/rust-lang/crates.io-index	81fec4625e73cf41ef4bb6846cafa6d44736525f442ba45e407c4a000a13996f	MIT/Apache-2.0
parking_lot	0.12.5	registry+https://github.com/rust-lang/crates.io-index	93857453250e3077bd71ff98b6a65ea6621a19bb0f559a85248955ac12c45a1a	MIT OR Apache-2.0
parking_lot_core	0.9.12	registry+https://github.com/rust-lang/crates.io-index	2621685985a2ebf1c516881c026032ac7deafcda1a2c9b7850dc81e3dfcb64c1	MIT OR Apache-2.0
paste	1.0.15	registry+https://github.com/rust-lang/crates.io-index	57c0d7b74b563b49d38dae00a0c37d4d6de9b432382b2892f0574ddcae73fd0a	MIT OR Apache-2.0
pastey	0.2.3	registry+https://github.com/rust-lang/crates.io-index	2ee67f1008b1ba2321834326597b8e186293b049a023cdef258527550b9935b4	MIT OR Apache-2.0
pbkdf2	0.11.0	registry+https://github.com/rust-lang/crates.io-index	83a0692ec44e4cf1ef28ca317f14f8f07da2d95ec3fa01f86e4467b725e60917	MIT OR Apache-2.0
pem	1.1.1	registry+https://github.com/rust-lang/crates.io-index	a8835c273a76a90455d7344889b0964598e3316e2a79ede8e36f16bdcf2228b8	MIT
percent-encoding	2.3.2	registry+https://github.com/rust-lang/crates.io-index	9b4f627cb1b25917193a259e49bdad08f671f8d9708acfd5fe0a8c1455d87220	MIT OR Apache-2.0
percentage	0.1.0	registry+https://github.com/rust-lang/crates.io-index	2fd23b938276f14057220b707937bcb42fa76dda7560e57a2da30cb52d557937	MIT OR Apache-2.0
pin-project	1.1.13	registry+https://github.com/rust-lang/crates.io-index	2466b2336ed02bcdca6b294417127b90ec92038d1d5c4fbeac971a922e0e0924	Apache-2.0 OR MIT
pin-project-internal	1.1.13	registry+https://github.com/rust-lang/crates.io-index	c96395f0a926bc13b1c17622aaddda1ecb55d49c8f1bf9777e4d877800a43f8b	Apache-2.0 OR MIT
pin-project-lite	0.2.17	registry+https://github.com/rust-lang/crates.io-index	a89322df9ebe1c1578d689c92318e070967d1042b512afbe49518723f4e6d5cd	Apache-2.0 OR MIT
pkcs8	0.10.2	registry+https://github.com/rust-lang/crates.io-index	f950b2377845cebe5cf8b5165cb3cc1a5e0fa5cfa3e1f7f55707d8fd82e0a7b7	Apache-2.0 OR MIT
pkg-config	0.3.34	registry+https://github.com/rust-lang/crates.io-index	f6b464fbc74e149a392436b17d523f769e057cb6877f6a5c4618bc6f11800548	MIT OR Apache-2.0
polyval	0.6.2	registry+https://github.com/rust-lang/crates.io-index	9d1fe60d06143b2430aa532c94cfe9e29783047f06c0d7fd359a9a51b729fa25	Apache-2.0 OR MIT
portable-atomic	1.15.0	registry+https://github.com/rust-lang/crates.io-index	05c8b63e8d9609db387f0324918f81d68fe27748f084ef092fb35954d0539a85	Apache-2.0 OR MIT
portable-atomic-util	0.2.7	registry+https://github.com/rust-lang/crates.io-index	c2a106d1259c23fac8e543272398ae0e3c0b8d33c88ed73d0cc71b0f1d902618	Apache-2.0 OR MIT
potential_utf	0.1.6	registry+https://github.com/rust-lang/crates.io-index	d83eb9bc6d8e5cf568e7a1101d60ee05e81ed50ea106026f3d18deeb046d7661	Unicode-3.0
powerfmt	0.2.0	registry+https://github.com/rust-lang/crates.io-index	439ee305def115ba05938db6eb1644ff94165c5ab5e9420d1c1bcedbba909391	MIT OR Apache-2.0
ppv-lite86	0.2.21	registry+https://github.com/rust-lang/crates.io-index	85eae3c4ed2f50dcfe72643da4befc30deadb458a9b590d720cde2f2b1e97da9	MIT OR Apache-2.0
predicates	3.1.4	registry+https://github.com/rust-lang/crates.io-index	ada8f2932f28a27ee7b70dd6c1c39ea0675c55a36879ab92f3a715eaa1e63cfe	MIT OR Apache-2.0
predicates-core	1.0.10	registry+https://github.com/rust-lang/crates.io-index	cad38746f3166b4031b1a0d39ad9f954dd291e7854fcc0eed52ee41a0b50d144	MIT OR Apache-2.0
predicates-tree	1.0.13	registry+https://github.com/rust-lang/crates.io-index	d0de1b847b39c8131db0467e9df1ff60e6d0562ab8e9a16e568ad0fdb372e2f2	MIT OR Apache-2.0
proc-macro-crate	3.5.0	registry+https://github.com/rust-lang/crates.io-index	e67ba7e9b2b56446f1d419b1d807906278ffa1a658a8a5d8a39dcb1f5a78614f	MIT OR Apache-2.0
proc-macro-error-attr2	2.0.0	registry+https://github.com/rust-lang/crates.io-index	96de42df36bb9bba5542fe9f1a054b8cc87e172759a1868aa05c1f3acc89dfc5	MIT OR Apache-2.0
proc-macro-error2	2.0.1	registry+https://github.com/rust-lang/crates.io-index	11ec05c52be0a07b08061f7dd003e7d7092e0472bc731b4af7bb1ef876109802	MIT OR Apache-2.0
proc-macro2	1.0.107	registry+https://github.com/rust-lang/crates.io-index	985e7ec9bb745e6ce6535b544d84d6cd6f7ad8bd711c398938ae983b91a766d9	MIT OR Apache-2.0
proc-macro2-diagnostics	0.10.1	registry+https://github.com/rust-lang/crates.io-index	af066a9c399a26e020ada66a034357a868728e72cd426f3adcd35f80d88d88c8	MIT/Apache-2.0
qstring	0.7.2	registry+https://github.com/rust-lang/crates.io-index	d464fae65fff2680baf48019211ce37aaec0c78e9264c84a3e484717f965104e	MIT
qualifier_attr	0.2.2	registry+https://github.com/rust-lang/crates.io-index	9e2e25ee72f5b24d773cae88422baddefff7714f97aab68d96fe2b6fc4a28fb2	MIT OR Apache-2.0
quinn	0.11.11	registry+https://github.com/rust-lang/crates.io-index	0c1a41e437b6bbd489372cd4971de128e85c855f56c57f283d20ff016cf7c0a8	MIT OR Apache-2.0
quinn-proto	0.11.17	registry+https://github.com/rust-lang/crates.io-index	04759210543be93709136e28212294a659ef5001836ff4eab4d663e4529bba83	MIT OR Apache-2.0
quinn-udp	0.5.15	registry+https://github.com/rust-lang/crates.io-index	35a133f956daabe89a61a685c2649f13d82d5aa4bd5d12d1277e1072a21c0694	MIT OR Apache-2.0
quote	1.0.47	registry+https://github.com/rust-lang/crates.io-index	1fbf4db142a473a8d80c26bbf18454ed458bf8d26c8219c331daecfdbd079001	MIT OR Apache-2.0
r-efi	5.3.0	registry+https://github.com/rust-lang/crates.io-index	69cdb34c158ceb288df11e18b4bd39de994f6657d83847bdffdbd7f346754b0f	MIT OR Apache-2.0 OR LGPL-2.1-or-later
r-efi	6.0.0	registry+https://github.com/rust-lang/crates.io-index	f8dcc9c7d52a811697d2151c701e0d08956f92b0e24136cf4cf27b57a6a0d9bf	MIT OR Apache-2.0 OR LGPL-2.1-or-later
radium	0.7.0	registry+https://github.com/rust-lang/crates.io-index	dc33ff2d4973d518d823d61aa239014831e521c75da58e3df4840d3f47749d09	MIT
rand	0.10.2	registry+https://github.com/rust-lang/crates.io-index	c7f5fa3a058cd35567ef9bfa5e75732bee0f9e4c55fa90477bef2dfcdbc4be80	MIT OR Apache-2.0
rand	0.7.3	registry+https://github.com/rust-lang/crates.io-index	6a6b1679d49b24bbfe0c803429aa1874472f50d9b363131f0e89fc356b544d03	MIT OR Apache-2.0
rand	0.8.7	registry+https://github.com/rust-lang/crates.io-index	22f6172bdec972074665ed81ed53b71da00bfc44b65a753cfde883ec4c702a1a	MIT OR Apache-2.0
rand	0.9.5	registry+https://github.com/rust-lang/crates.io-index	b9ef1d0d795eb7d84685bca4f72f3649f064e6641543d3a8c415898726a57b41	MIT OR Apache-2.0
rand_chacha	0.2.2	registry+https://github.com/rust-lang/crates.io-index	f4c8ed856279c9737206bf725bf36935d8666ead7aa69b52be55af369d193402	MIT OR Apache-2.0
rand_chacha	0.3.1	registry+https://github.com/rust-lang/crates.io-index	e6c10a63a0fa32252be49d21e7709d4d4baf8d231c2dbce1eaa8141b9b127d88	MIT OR Apache-2.0
rand_chacha	0.9.0	registry+https://github.com/rust-lang/crates.io-index	d3022b5f1df60f26e1ffddd6c66e8aa15de382ae63b3a0c1bfc0e4d3e3f325cb	MIT OR Apache-2.0
rand_core	0.10.1	registry+https://github.com/rust-lang/crates.io-index	63b8176103e19a2643978565ca18b50549f6101881c443590420e4dc998a3c69	MIT OR Apache-2.0
rand_core	0.5.1	registry+https://github.com/rust-lang/crates.io-index	90bde5296fc891b0cef12a6d03ddccc162ce7b2aff54160af9338f8d40df6d19	MIT OR Apache-2.0
rand_core	0.6.4	registry+https://github.com/rust-lang/crates.io-index	ec0be4795e2f6a28069bec0b5ff3e2ac9bafc99e6a9a7dc3547996c5c816922c	MIT OR Apache-2.0
rand_core	0.9.5	registry+https://github.com/rust-lang/crates.io-index	76afc826de14238e6e8c374ddcc1fa19e374fd8dd986b0d2af0d02377261d83c	MIT OR Apache-2.0
rand_hc	0.2.0	registry+https://github.com/rust-lang/crates.io-index	ca3129af7b92a17112d59ad498c6f81eaf463253766b90396d39ea7a39d6613c	MIT/Apache-2.0
rand_pcg	0.10.2	registry+https://github.com/rust-lang/crates.io-index	caa0f4137e1c0a72f4c651489402276c8e8e1cf081f3b0ba156d2cbeef09e86a	MIT OR Apache-2.0
rand_xorshift	0.3.0	registry+https://github.com/rust-lang/crates.io-index	d25bf25ec5ae4a3f1b92f929810509a2f53d7dca2f50b794ff57e3face536c8f	MIT OR Apache-2.0
rand_xoshiro	0.7.0	registry+https://github.com/rust-lang/crates.io-index	f703f4665700daf5512dcca5f43afa6af89f09db47fb56be587f80636bda2d41	MIT OR Apache-2.0
rayon	1.12.0	registry+https://github.com/rust-lang/crates.io-index	fb39b166781f92d482534ef4b4b1b2568f42613b53e5b6c160e24cfbfa30926d	MIT OR Apache-2.0
rayon-core	1.13.0	registry+https://github.com/rust-lang/crates.io-index	22e18b0f0062d30d4230b2e85ff77fdfe4326feb054b9783a3460d8435c8ab91	MIT OR Apache-2.0
redox_syscall	0.5.18	registry+https://github.com/rust-lang/crates.io-index	ed2bf2547551a7053d6fdfafda3f938979645c44812fbfcda098faae3f1a362d	MIT
regex	1.13.1	registry+https://github.com/rust-lang/crates.io-index	f020237b6c8eed93db2e2cb53c00c60a8e1bc73da7d073199a1180401450218d	MIT OR Apache-2.0
regex-automata	0.4.18	registry+https://github.com/rust-lang/crates.io-index	ad8553b9b26413251cbf30e620595c7a41b3887f03da04579c0e6b0d6a06b4b2	MIT OR Apache-2.0
regex-syntax	0.8.11	registry+https://github.com/rust-lang/crates.io-index	d6f6ff9a378485b298a5286656da665ba74413d36db0979633275d2e708145d4	MIT OR Apache-2.0
reqwest	0.12.28	registry+https://github.com/rust-lang/crates.io-index	eddd3ca559203180a307f12d114c268abf583f59b03cb906fd0b3ff8646c1147	MIT OR Apache-2.0
reqwest-middleware	0.4.2	registry+https://github.com/rust-lang/crates.io-index	57f17d28a6e6acfe1733fe24bcd30774d13bffa4b8a22535b4c8c98423088d4e	MIT OR Apache-2.0
rfc6979	0.4.0	registry+https://github.com/rust-lang/crates.io-index	f8dd2a808d456c4a54e300a23e9f5a67e122c3024119acbfd73e3bf664491cb2	Apache-2.0 OR MIT
ring	0.17.14	registry+https://github.com/rust-lang/crates.io-index	a4689e6c2294d81e88dc6261c768b63bc4fcdb852be6d1352498b114f61383b7	Apache-2.0 AND ISC
rustc-demangle	0.1.28	registry+https://github.com/rust-lang/crates.io-index	b74b56ffa8bb2830709a538c2cbcae9aa062db0d2a42563bfb09bdaae44020eb	MIT/Apache-2.0
rustc-hash	2.1.3	registry+https://github.com/rust-lang/crates.io-index	6b1e7f9a428571be2dc5bc0505c13fb6bf936822b894ec87abf8a08a4e51742d	Apache-2.0 OR MIT
rustc_version	0.4.1	registry+https://github.com/rust-lang/crates.io-index	cfcb3a22ef46e85b45de6ee7e79d063319ebb6594faafcf1c225ea92ab6e9b92	MIT OR Apache-2.0
rusticata-macros	4.1.0	registry+https://github.com/rust-lang/crates.io-index	faf0c4a6ece9950b9abdb62b1cfcf2a68b3b67a10ba445b3bb85be2a293d0632	MIT/Apache-2.0
rustix	1.1.4	registry+https://github.com/rust-lang/crates.io-index	b6fe4565b9518b83ef4f91bb47ce29620ca828bd32cb7e408f0062e9930ba190	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT
rustls	0.23.43	registry+https://github.com/rust-lang/crates.io-index	0283386ce02abc0151e1761d08802dfe86c173b0b494af5cbc086574e453da06	Apache-2.0 OR ISC OR MIT
rustls-native-certs	0.8.4	registry+https://github.com/rust-lang/crates.io-index	dab5152771c58876a2146916e53e35057e1a4dfa2b9df0f0305b07f611fdea4d	Apache-2.0 OR ISC OR MIT
rustls-pki-types	1.15.1	registry+https://github.com/rust-lang/crates.io-index	2f4925028c7eb5d1fcdaf196971378ed9d2c1c4efc7dc5d011256f76c99c0a96	MIT OR Apache-2.0
rustls-platform-verifier	0.7.0	registry+https://github.com/rust-lang/crates.io-index	26d1e2536ce4f35f4846aa13bff16bd0ff40157cdb14cc056c7b14ba41233ba0	MIT OR Apache-2.0
rustls-platform-verifier-android	0.1.1	registry+https://github.com/rust-lang/crates.io-index	f87165f0995f63a9fbeea62b64d10b4d9d8e78ec6d7d51fb2125fda7bb36788f	MIT OR Apache-2.0
rustls-webpki	0.103.14	registry+https://github.com/rust-lang/crates.io-index	0527518605e68109d875e248ea259b6758801cf165e4b2c2733ae3b51f12535a	ISC
rustversion	1.0.23	registry+https://github.com/rust-lang/crates.io-index	cf54715a573b99ac80df0bc206da022bcd442c974952c7b9720069370852e21f	MIT OR Apache-2.0
ryu	1.0.23	registry+https://github.com/rust-lang/crates.io-index	9774ba4a74de5f7b1c1451ed6cd5285a32eddb5cccb8cc655a4e50009e06477f	Apache-2.0 OR BSL-1.0
safe_arch	0.7.4	registry+https://github.com/rust-lang/crates.io-index	96b02de82ddbe1b636e6170c21be622223aea188ef2e139be0a5b219ec215323	Zlib OR Apache-2.0 OR MIT
same-file	1.0.6	registry+https://github.com/rust-lang/crates.io-index	93fc1dc3aaa9bfed95e02e6eadabb4baf7e3078b0bd1b4d7b6b0b68378900502	Unlicense/MIT
schannel	0.1.29	registry+https://github.com/rust-lang/crates.io-index	91c1b7e4904c873ef0710c1f407dde2e6287de2bebc1bbbf7d430bb7cbffd939	MIT
scopeguard	1.2.0	registry+https://github.com/rust-lang/crates.io-index	94143f37725109f92c262ed2cf5e59bce7498c01bcc1502d7b9afe439a4e9f49	MIT OR Apache-2.0
sec1	0.7.3	registry+https://github.com/rust-lang/crates.io-index	d3e97a565f76233a6003f9f5c54be1d9c5bdfa3eccfb189469f11ec4901c47dc	Apache-2.0 OR MIT
security-framework	3.7.0	registry+https://github.com/rust-lang/crates.io-index	b7f4bc775c73d9a02cde8bf7b2ec4c9d12743edf609006c7facc23998404cd1d	MIT OR Apache-2.0
security-framework-sys	2.17.0	registry+https://github.com/rust-lang/crates.io-index	6ce2691df843ecc5d231c0b14ece2acc3efb62c0a398c7e1d875f3983ce020e3	MIT OR Apache-2.0
semver	1.0.28	registry+https://github.com/rust-lang/crates.io-index	8a7852d02fc848982e0c167ef163aaff9cd91dc640ba85e263cb1ce46fae51cd	MIT OR Apache-2.0
seqlock	0.2.0	registry+https://github.com/rust-lang/crates.io-index	b5c67b6f14ecc5b86c66fa63d76b5092352678545a8a3cdae80aef5128371910	Apache-2.0/MIT
serde	1.0.228	registry+https://github.com/rust-lang/crates.io-index	9a8e94ea7f378bd32cbbd37198a4a91436180c5bb472411e48b5ec2e2124ae9e	MIT OR Apache-2.0
serde	1.0.229	registry+https://github.com/rust-lang/crates.io-index	4148590afebada386688f18773da617792bf2ef03ffc1e4cbd2b1d45b023e0ba	MIT OR Apache-2.0
serde-big-array	0.5.1	registry+https://github.com/rust-lang/crates.io-index	11fc7cc2c76d73e0f27ee52abbd64eec84d46f370c88371120433196934e4b7f	MIT OR Apache-2.0
serde_bytes	0.11.19	registry+https://github.com/rust-lang/crates.io-index	a5d440709e79d88e51ac01c4b72fc6cb7314017bb7da9eeff678aa94c10e3ea8	MIT OR Apache-2.0
serde_core	1.0.228	registry+https://github.com/rust-lang/crates.io-index	41d385c7d4ca58e59fc732af25c3983b67ac852c1a25000afe1175de458b67ad	MIT OR Apache-2.0
serde_core	1.0.229	registry+https://github.com/rust-lang/crates.io-index	67dca2c9c51e58a4791a4b1ed58308b39c64224d349a935ab5039aa360942a48	MIT OR Apache-2.0
serde_derive	1.0.228	registry+https://github.com/rust-lang/crates.io-index	d540f220d3187173da220f885ab66608367b6574e925011a9353e4badda91d79	MIT OR Apache-2.0
serde_derive	1.0.229	registry+https://github.com/rust-lang/crates.io-index	e7a5d71263a5a7d47b41f6b3f06ba276f10cc18b0931f1799f710578e2309348	MIT OR Apache-2.0
serde_json	1.0.151	registry+https://github.com/rust-lang/crates.io-index	c841b55ecdae098c80dcae9cf767f6f8a0c2cdb3416bbef72181df4d0fe73f14	MIT OR Apache-2.0
serde_urlencoded	0.7.1	registry+https://github.com/rust-lang/crates.io-index	d3491c14715ca2294c4d6a88f15e84739788c1d030eed8c110436aafdaa2f3fd	MIT/Apache-2.0
serde_with	3.22.0	registry+https://github.com/rust-lang/crates.io-index	ee78f1fbe43ac4a0e47aadb3dbd357b69eb0d3793e948624cd03dd2750ab1c0a	MIT OR Apache-2.0
serde_with_macros	3.22.0	registry+https://github.com/rust-lang/crates.io-index	8705578779c2b6bd90d84d66eb2e206b708b1a4d7b9f17641b293545bf1c7e46	MIT OR Apache-2.0
sha2	0.10.9	registry+https://github.com/rust-lang/crates.io-index	a7507d819769d01a365ab707794a4084392c824f54a7a6a7862f8c3d0892b283	MIT OR Apache-2.0
sha2	0.9.9	registry+https://github.com/rust-lang/crates.io-index	4d58a1e1bf39749807d89cf2d98ac2dfa0ff1cb3faa38fbb64dd88ac8013d800	MIT OR Apache-2.0
sha2-const-stable	0.1.0	registry+https://github.com/rust-lang/crates.io-index	5f179d4e11094a893b82fff208f74d448a7512f99f5a0acbd5c679b705f83ed9	MIT OR Apache-2.0
sha3	0.10.9	registry+https://github.com/rust-lang/crates.io-index	77fd7028345d415a4034cf8777cd4f8ab1851274233b45f84e3d955502d93874	MIT OR Apache-2.0
sharded-slab	0.1.7	registry+https://github.com/rust-lang/crates.io-index	f40ca3c46823713e0d4209592e8d6e826aa57e928f09752619fc696c499637f6	MIT
shlex	2.0.1	registry+https://github.com/rust-lang/crates.io-index	f8fadd59c855ef2080decdef8ff161eb6661b86933c9d82e5ba29dc602a55aba	MIT OR Apache-2.0
signal-hook	0.4.4	registry+https://github.com/rust-lang/crates.io-index	b2a0c28ca5908dbdbcd52e6fdaa00358ab88637f8ab33e1f188dd510eb44b53d	MIT OR Apache-2.0
signal-hook-registry	1.4.8	registry+https://github.com/rust-lang/crates.io-index	c4db69cba1110affc0e9f7bcd48bbf87b3f4fc7c61fc9155afd4c469eb3d6c1b	MIT OR Apache-2.0
signature	1.6.4	registry+https://github.com/rust-lang/crates.io-index	74233d3b3b2f6d4b006dc19dee745e73e2a6bfb6f93607cd3b02bd5b00797d7c	Apache-2.0 OR MIT
signature	2.2.0	registry+https://github.com/rust-lang/crates.io-index	77549399552de45a898a580c1b41d445bf730df867cc44e6c0233bbc4b8329de	Apache-2.0 OR MIT
simd-adler32	0.3.10	registry+https://github.com/rust-lang/crates.io-index	3a219298ac11a56ea9a6d2120044824d6f01aeb034955e7af7bc16858527deea	MIT
simd_cesu8	1.2.0	registry+https://github.com/rust-lang/crates.io-index	11031e251abf8611c80f460e19dbdeb54a66db918e49c65a7065b46ac7aec520	Apache-2.0 OR MIT
simdutf8	0.1.5	registry+https://github.com/rust-lang/crates.io-index	e3a9fe34e3e7a50316060351f37187a3f546bce95496156754b601a5fa71b76e	MIT OR Apache-2.0
siphasher	0.3.11	registry+https://github.com/rust-lang/crates.io-index	38b58827f4464d87d377d175e90bf58eb00fd8716ff0a62f80356b5e61555d0d	MIT/Apache-2.0
siphasher	1.0.3	registry+https://github.com/rust-lang/crates.io-index	8ee5873ec9cce0195efcb7a4e9507a04cd49aec9c83d0389df45b1ef7ba2e649	MIT/Apache-2.0
slab	0.4.12	registry+https://github.com/rust-lang/crates.io-index	0c790de23124f9ab44544d7ac05d60440adc586479ce501c1d6d7da3cd8c9cf5	MIT
smallvec	1.15.2	registry+https://github.com/rust-lang/crates.io-index	8ed6a63f02c8539c91a8685a86f4099661ba3da017932f6ebbea6de3f0fa7c90	MIT OR Apache-2.0
socket2	0.6.5	registry+https://github.com/rust-lang/crates.io-index	c3d1e2c7f27f8d4cb10542a02c49005dbd6e93095799d6f3be745fae9f8fedd4	MIT OR Apache-2.0
solana-account	3.4.0	registry+https://github.com/rust-lang/crates.io-index	efc0ed36decb689413b9da5d57f2be49eea5bebb3cf7897015167b0c4336e731	Apache-2.0
solana-account	4.3.2	registry+https://github.com/rust-lang/crates.io-index	26788ba0d7eb5b250edda3e1d393739bafd5daf94882f2261d14f5ab0d6a25e0	Apache-2.0
solana-account-decoder	4.2.1	registry+https://github.com/rust-lang/crates.io-index	5d539d57ab52c20309711d54fc309adcf7ed1c688277c8ac6437db34c5be39f7	Apache-2.0
solana-account-decoder-client-types	4.2.1	registry+https://github.com/rust-lang/crates.io-index	ce9eca88c8336e46a990fd6541eadee77685ecb84d771ade0d2ed4cc5801f438	Apache-2.0
solana-account-info	3.1.1	registry+https://github.com/rust-lang/crates.io-index	a9cf16495d9eb53e3d04e72366a33bb1c20c24e78c171d8b8f5978357b63ae95	Apache-2.0
solana-accounts-db	4.2.1	registry+https://github.com/rust-lang/crates.io-index	07531b1145a518434fd090d6eda600ec581490a9c6eff81083276ec829d8c946	Apache-2.0
solana-address	1.1.0	registry+https://github.com/rust-lang/crates.io-index	a2ecac8e1b7f74c2baa9e774c42817e3e75b20787134b76cc4d45e8a604488f5	Apache-2.0
solana-address	2.6.1	registry+https://github.com/rust-lang/crates.io-index	39c93e262f671bf402e1040e4a7e40b05d81da5956c7681948c975a0997517bb	Apache-2.0
